"Source","Location","Stars","Sentiment","Date","Year","Month","ReviewerName","Title","LocalGuide","LikesCount","Themes","MenuMentions","ReviewText"
"Google","Playa Grande","5","Positive","2024-09-15","2024","09","Mia Marsicano","","False","0","Atmosphere; Service; Drinks","Seafood","Valerie was a great server and the ceviche, tuna crispy rice, and lomito salteado were all 10/10. Currently back here again because of how good the food was. Very pretty atmosphere as well"
"Google","Playa Grande","5","Positive","2024-09-03","2024","09","Mitra Kalyani","","True","0","","",""
"Google","Playa Grande","5","Positive","2024-08-31","2024","08","Veena Venugopal","","True","0","Drinks; Dietary Options; Menu; Portions","Eggs","Plenty of vegan and veggie options. The quantity was a bit small but was well made. The meat dishes seemed to be decently proportioned.
The drinks were good. Nothing to rave about but were well made and served on time."
"Google","Playa Grande","5","Positive","2024-08-21","2024","08","Joan Kirchoff","","False","0","Atmosphere; Service; Pricing; Food Items","Burger; Salad","Serene atmosphere, personal service, and everything we ate (salads, burgers & â€˜Costarican Breakfastâ€™) were obviously prepared with fresh ingredients, creativity and lots of love! Best meals we had in the Playa Grande area!"
"Google","Playa Grande","5","Positive","2024-08-19","2024","08","Darryl Dawson","","True","0","Atmosphere; Service; Family/Pet Friendly","","The mahi mahi Casado was great, staff is friendly and the atmosphere is really nice. Also they have a little play area if you're trying to occupy kids which is a plus."
"Google","Playa Grande","5","Positive","2024-07-26","2024","07","James Sparks","","True","0","Atmosphere; Service; Food Items","","Jonathan is so sexy! Food so healthy we ate breakfast here 3 days in a row. Relaxing atmosphere and delicious food. Dont pass it up."
"Google","Playa Grande","5","Positive","2024-07-14","2024","07","Manuel Ontiveros","","False","0","","",""
"Google","Playa Grande","5","Positive","2024-07-06","2024","07","Gina Elizabeth","","False","0","Dietary Options","","Buena comida vegetariana en un espacio bonita. Apreciar el servicio, Ramses es un buen devoto"
"Google","Playa Grande","5","Positive","2024-07-04","2024","07","Melissa Lacayo","","True","0","Atmosphere","","Excelente servicio, lindo ambiente. Comida muy rica. Precios entre 7,000-12,000 colones."
"Google","Playa Grande","5","Positive","2024-07-03","2024","07","Bala krishnan","","True","0","Atmosphere; Service","","Lovable ambience and great food with kind service!"
"Google","Playa Grande","5","Positive","2024-07-02","2024","07","Rebecca Fluhman","","True","0","Food Items","Bowl (general)","Ate here twice in Playa Grande. Dinner and breakfast. Both were delicious. Poke Bowl, the best Iâ€™ve ever had! Highly recommend."
"Google","Playa Grande","5","Positive","2024-06-30","2024","06","Sire P","","True","0","","","Platos deliciosos, con muchas opciones sin gluten."
"Google","Playa Grande","5","Positive","2024-06-28","2024","06","David Jenkins","","True","0","Food Items","","Fun, casual, and really great food. Breakfast is especially great!"
"Google","Playa Grande","5","Positive","2024-06-24","2024","06","Laura Berliner","","False","0","Service; Drinks; Dietary Options; Tourist/Location; Family/Pet Friendly; Menu; Food Items","Smoothie; Mango (smoothie/dish); Passion Fruit","Pots and Bowls is a gem. My family and I went there 3 times while staying in Playa Grande. Everything from the friendly service to the delicious fresh food was wonderful. We loved the number of vegetarian options available and their gluten free peanut butter brownie is a must. Also try the mango passion smoothie. We couldnâ€™t resist getting it each time. Thereâ€™s plenty of covered shade and available seats each time we went. We will be back!"
"Google","Playa Grande","5","Positive","2024-06-23","2024","06","Emilie Tremblay","","True","0","Atmosphere; Service; Family/Pet Friendly; Gift Store","","We loved this place! We wish we could have eaten there again before we left Playa Grande.

The place is beautiful, very kid friendly. The food is excellent. Healthy and fresh. The service is amazing.

The little shop in the restaurant is also so cute

Just go there, you won't regret it!

Pura Vida!"
"Google","Playa Grande","5","Positive","2024-06-21","2024","06","David Conner","","False","0","Atmosphere; Service; Drinks; Tourist/Location; Food Items; Gift Store","Smoothie; Shakshuka; Coffee","Beautiful little cafe in Playa Grande. My wife and I shared the shakshuka, sunrise smoothie, and coffee. The server was friendly and the service was good. I recommend a visit while in town. They also have a gift shop with local items. I picked up a nice thank you card."
"Google","Playa Grande","2","Negative","2024-06-07","2024","06","Matt Bittner","","True","0","Drinks; Tourist/Location; Pricing; Food Quality Issue","Coffee","Tourist trap! $8 for 8oz coffee that tasted very meh. Would avoid. Seems like one of those places more interested in squeezing dollars out of tourists rather than a place that cares about a quality product"
"Google","Playa Grande","1","Negative","2024-05-24","2024","05","Jake Purdes","","True","0","Pricing","","Food was so mid and overpriced"
"Google","Playa Grande","5","Positive","2024-05-19","2024","05","Jess Burnett","","True","0","Service","","The food was really good and service was excellent."
"Google","Playa Grande","5","Positive","2024-05-18","2024","05","Roy S","","True","0","Service; Drinks; Food Items","Coffee","Great place for breakfast. Good food, coffee, and service. Highly recommend as a way to start your day"
"Google","Playa Grande","5","Positive","2024-05-18","2024","05","John Joseph","","True","0","Service; Food Items; Live Music","","Best place in PG! Ate here daily during our 4 days. Great service and fabulous food. Get dinner when they have live music!"
"Google","Playa Grande","5","Positive","2024-05-14","2024","05","Kayla Casper","","True","0","Atmosphere; Drinks; Family/Pet Friendly; Food Items","Smoothie; Burrito; Avocado/Guac Toast","Such a cute breakfast spot. Smoothies were delicious and the breakfast burrito and French toast were phenomenal. They have a cute little play area for the kiddos as well. This is a must stop and try."
"Google","Playa Grande","5","Positive","2024-05-08","2024","05","Frankie Dioguardi","","True","0","","",""
"Google","Playa Grande","5","Positive","2024-05-03","2024","05","Mia D","","True","0","Service; Food Quality Issue; Food Items","Burger; Seafood","Great find near playa ventanas with quality food and good service. We had the ceviche & burger. The ceviche was very fresh & well seasoned. The burger was juicy and cooked as requested. Ramos was polite & served us well."
"Google","Playa Grande","5","Positive","2024-04-22","2024","04","D. James C.","","True","0","","",""
"Google","Playa Grande","5","Positive","2024-04-19","2024","04","J","","True","0","Atmosphere; Service; Dietary Options; Menu","","Firstly the staff are super friendly and the restaurant is very food allergy conscience. The menu is marked for major food allergies and the servers will double check with you. We had several meals here and all of them were delicious. The dining space is well shaded and feels cool even on hot days. It's a great meal stop."
"Google","Playa Grande","5","Positive","2024-04-10","2024","04","Luis Guillermo Villegas Holmquist","","True","0","","",""
"Google","Playa Grande","5","Positive","2024-04-10","2024","04","Stan Keightley Jr.","","True","1","","",""
"Google","Playa Grande","4","Positive","2024-04-06","2024","04","Ben and Kim McEvoy","","True","0","Atmosphere; Service; Pricing; Food Items; Parking; Gift Store","","I had the coastarican breakfast and hubby had the coconut pancakes.  I really enjoyed my meal.  Food is healthy and fresh.  Husband wasnâ€™t a fan of his.  But thatâ€™s probably because it was healthier than cool whip and white flour/sugar pancakes.  My tortilla wasnâ€™t great. Service was great.  A bit pricey for me. Lots of parking and easy access.  Also had a little shop with. Cute things."
"Google","Playa Grande","5","Positive","2024-03-30","2024","03","Y Joanne","","True","0","Atmosphere; Tourist/Location","","Beautiful experience. Loved it and returned daily on our vacation."
"Google","Playa Grande","5","Positive","2024-03-29","2024","03","Gaby Reyes","","False","0","","","Â¡Muy rico y lindo lugar!"
"Google","Playa Grande","5","Positive","2024-03-13","2024","03","Jennifer Carr","","True","0","Atmosphere; Service; Dietary Options; Tourist/Location; Pricing; Menu; Food Items","","Pots and Bowls is the total package- fantastic ambiance, attentive service, and delicious food.  We discovered this great spot during our trip to Playa Granda last spring.  Their fresh menu items were the perfect compliment to the Costa Rican heat.  They had something for every taste in our group- from the vegan to the sweet tooth.  We dined there many times during our trip - for breakfast, lunch, and snacks in between.  When we booked a return trip the spring, the first thing I said I wanted to do was visit Pots and Bowls.  The enjoyable experience was exactly as I remembered!  I highly recommend at least one visit to Pots and Bowls during your trip to Playa Grande!"
"Google","Playa Grande","5","Positive","2024-03-10","2024","03","Gladia Bonny","","False","0","Atmosphere; Service; Food Items","Eggs","I had an avocado tortillas and scrabbled eggs it was good and fast service. During breakfast we had a nice breeze under the roof block from the hot sun. We were surrounded by beautiful plants really nice cute restaurant."
"Google","Playa Grande","5","Positive","2024-03-04","2024","03","Tica Nature","","True","0","","","Todo muy bien ðŸ‘ðŸ¼"
"Google","Playa Grande","5","Positive","2024-03-01","2024","03","Andrew Roberts","","False","0","Atmosphere; Pricing; Food Quality Issue","","Excellent spot for very high quality food. A bit spendy but worth it! Never been disappointed here."
"Google","Playa Grande","5","Positive","2024-02-21","2024","02","ann johnson","","False","0","Service; Menu; Food Items","","We went there for both dinner and breakfast!  The food and servers are amazing!  We especially loved all the healthy options  for food."
"Google","Playa Grande","5","Positive","2024-02-21","2024","02","Katherine Johnson","","True","0","Atmosphere; Service; Food Items","Bowl (general)","Dined at Pots and Bowls many times while in Playa Grande! Loved the Spirulina bowl and latte for breakfast. Servers were amazing!! Jonathan was our server a few times and heâ€™s lovely!"
"Google","Playa Grande","4","Positive","2024-02-17","2024","02","Catherine P","","True","0","","","Endroit Â«Â hypeÂ Â» avec nourriture et cafÃ© sympa, mais cher pour ce que câ€™est."
